config_id,axis,label,N,J,K,A,D_min,D_max,regime,group,phase,seed,operation,n_reps,reduced_repetitions,censored,budget_limited,wall_median_s,wall_iqr_s,wall_p90_s,wall_ci_lo_s,wall_ci_hi_s,wall_ci_rel_half_width,cpu_median_s,cpu_iqr_s,cpu_p90_s,peak_rss_bytes,legal_blocks_total,legal_blocks_times_skills,trace_occurrences,forward_states,forward_total_reductions,role_relation_density,role_mean_predecessors,loadavg_before_1m,loadavg_after_1m,speed_probe_median_s,speed_normalised_wall_median_s
A_sparse/N16_J128_K10_A50_D12_sparse_s20260822,A_sparse,A_sparse_50,16,128,10,50,3,12,sparse,cond,main,20260822,cond_structural,5,1,0,0,1.674587792,0.010491042,1.683265067,1.654572292,1.687167000,0.009732,1.674417000,0.010358000,1.682688000,326811648,19440,194400,2048,20480,397600,0.009102,0.4460,2.10,1.79,nan,
A_sparse/N16_J128_K10_A50_D12_sparse_s20260822,A_sparse,A_sparse_50,16,128,10,50,3,12,sparse,marg,main,20260822,marg_plain,5,1,0,0,0.056397958,0.000434292,0.056690408,0.051719917,0.056738458,0.044492,0.056396000,0.000434000,0.056685800,334057472,19440,194400,2048,20480,397600,0.009102,0.4460,2.46,2.23,nan,
A_sparse/N16_J128_K10_A50_D12_sparse_s20260822,A_sparse,A_sparse_50,16,128,10,50,3,12,sparse,marg,main,20260822,marg_structural,5,1,0,0,1.711723542,0.012149958,1.724023050,1.698820750,1.727886166,0.008490,1.711672000,0.012120000,1.723936600,334057472,19440,194400,2048,20480,397600,0.009102,0.4460,2.46,2.23,nan,
A_sparse/N16_J128_K10_A50_D12_sparse_s20260822,A_sparse,A_sparse_50,16,128,10,50,3,12,sparse,primitives,main,20260822,backward_sample,5,1,0,0,0.016136750,0.000160791,0.016341833,0.015958334,0.016387667,0.013303,0.016136000,0.000138000,0.016333200,220426240,19440,194400,2048,20480,397600,0.009102,0.4460,2.10,2.10,nan,
A_sparse/N16_J128_K10_A50_D12_sparse_s20260822,A_sparse,A_sparse_50,16,128,10,50,3,12,sparse,primitives,main,20260822,ffbs_complete,5,1,0,0,0.029117875,0.000560750,0.029529408,0.028918917,0.029540375,0.010671,0.029118000,0.000542000,0.029520600,220426240,19440,194400,2048,20480,397600,0.009102,0.4460,2.10,2.10,nan,
A_sparse/N16_J128_K10_A50_D12_sparse_s20260822,A_sparse,A_sparse_50,16,128,10,50,3,12,sparse,primitives,main,20260822,forward_batched,7,1,0,0,0.013165958,0.000229625,0.013459508,0.013035709,0.013447375,0.015634,0.013163000,0.000211000,0.013438800,220426240,19440,194400,2048,20480,397600,0.009102,0.4460,2.10,2.10,nan,
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,build,main,20260822,emission_build,15,0,0,0,0.222459875,0.001090979,0.223031692,0.221756625,0.222915959,0.002606,0.222308000,0.001052500,0.222885800,154120192,19440,194400,2048,20480,397600,0.255000,1.0200,1.90,1.90,nan,
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,build,main,20260822,emission_cache_hit,15,0,0,0,0.000115167,0.000007541,0.000120000,0.000109584,0.000118083,0.036899,0.000115000,0.000007500,0.000120000,154120192,19440,194400,2048,20480,397600,0.255000,1.0200,1.90,1.90,nan,
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,cond,main,20260822,cond_plain,15,0,0,0,0.038597459,0.000449770,0.038892808,0.038286459,0.038707375,0.005453,0.038599000,0.000406000,0.038863000,365391872,19440,194400,2048,20480,397600,0.255000,1.0200,1.83,1.92,nan,
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,cond,main,20260822,cond_structural,15,0,0,0,0.261032458,0.003055605,0.264768983,0.259000750,0.261181708,0.004178,0.260850000,0.003048000,0.264567200,365391872,19440,194400,2048,20480,397600,0.255000,1.0200,1.83,1.92,nan,
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,marg,main,20260822,marg_plain,15,0,0,0,0.038684666,0.000767521,0.039946508,0.038344625,0.039191083,0.010940,0.038646000,0.000773000,0.039938600,341192704,19440,194400,2048,20480,397600,0.255000,1.0200,1.80,1.90,nan,
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,marg,main,20260822,marg_structural,15,0,0,0,0.273773833,0.008386958,0.280606450,0.271098709,0.280346708,0.016890,0.273577000,0.008327500,0.280514000,341192704,19440,194400,2048,20480,397600,0.255000,1.0200,1.80,1.90,nan,
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,primitives,main,20260822,backward_sample,15,0,0,0,0.014244416,0.000197479,0.014413158,0.014100625,0.014347583,0.008669,0.014227000,0.000185500,0.014387600,171864064,19440,194400,2048,20480,397600,0.255000,1.0200,1.90,1.90,nan,
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,primitives,main,20260822,ffbs_complete,15,0,0,0,0.022898792,0.000346063,0.023110433,0.022669500,0.023056083,0.008441,0.022899000,0.000317500,0.023087800,171864064,19440,194400,2048,20480,397600,0.255000,1.0200,1.90,1.90,nan,
A_sparse/N16_J128_K10_A5_D12_sparse_s20260822,A_sparse,A_sparse_5,16,128,10,5,3,12,sparse,primitives,main,20260822,forward_batched,15,0,0,0,0.008501375,0.000201396,0.008717192,0.008395334,0.008608709,0.012549,0.008501000,0.000202000,0.008706800,171864064,19440,194400,2048,20480,397600,0.255000,1.0200,1.90,1.90,nan,
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,build,main,20260822,emission_build,15,0,0,0,2.526644833,0.051538396,2.592634467,2.492583375,2.544857792,0.010345,2.279516000,0.038267500,2.329085600,295100416,29680,296800,3072,30720,602400,0.247368,4.7000,13.97,14.18,nan,
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,build,main,20260822,emission_cache_hit,50,0,0,0,0.000416125,0.000172906,0.000552346,0.000383375,0.000480291,0.116451,0.000416000,0.000172750,0.000531100,295100416,29680,296800,3072,30720,602400,0.247368,4.7000,13.97,14.18,nan,
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,cond,main,20260822,cond_plain,26,0,0,0,0.133520958,0.017656917,0.145345188,0.127532354,0.139994583,0.046668,0.120809500,0.012755750,0.131540000,542031872,29680,296800,3072,30720,602400,0.247368,4.7000,3.70,12.95,nan,
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,cond,main,20260822,cond_structural,15,0,0,0,2.430062208,0.143186917,2.553119900,2.347417167,2.518940958,0.035292,2.156634000,0.076858500,2.227779200,542031872,29680,296800,3072,30720,602400,0.247368,4.7000,3.70,12.95,nan,
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,marg,main,20260822,marg_plain,16,0,0,0,0.133471646,0.012498531,0.155231979,0.127570854,0.139284291,0.043880,0.123383500,0.009230250,0.128569500,597491712,29680,296800,3072,30720,602400,0.247368,4.7000,12.95,13.79,nan,
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,marg,main,20260822,marg_structural,15,0,0,0,2.546896083,0.145786188,2.822549033,2.491636000,2.662365417,0.033517,2.355927000,0.062057000,2.466622200,597491712,29680,296800,3072,30720,602400,0.247368,4.7000,12.95,13.79,nan,
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,primitives,main,20260822,backward_sample,47,0,0,0,0.064595750,0.010034854,0.072980133,0.059683791,0.066055792,0.049322,0.059061000,0.007318500,0.065004600,328888320,29680,296800,3072,30720,602400,0.247368,4.7000,14.17,14.39,nan,
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,primitives,main,20260822,ffbs_complete,27,0,0,0,0.099605042,0.014500334,0.112058358,0.096631125,0.105948458,0.046771,0.092703000,0.008036500,0.100827600,328888320,29680,296800,3072,30720,602400,0.247368,4.7000,14.17,14.39,nan,
D/N16_J192_K10_A20_D12_full_s20260822,D,D_12,16,192,10,20,3,12,full,primitives,main,20260822,forward_batched,50,0,0,0,0.034094417,0.011065969,0.042753504,0.032284584,0.036746169,0.065430,0.032129000,0.007322250,0.036899700,328888320,29680,296800,3072,30720,602400,0.247368,4.7000,14.17,14.39,nan,
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,build,main,20260822,emission_build,15,0,0,0,10.386916542,0.110660833,10.621393983,10.346502459,10.469943375,0.005942,10.203781000,0.063041500,10.344724400,330776576,63184,631840,3072,30720,935520,0.247368,4.7000,9.55,9.66,nan,
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,build,main,20260822,emission_cache_hit,15,0,0,0,0.000615000,0.000025375,0.000644350,0.000601208,0.000634792,0.027304,0.000613000,0.000021500,0.000640800,330776576,63184,631840,3072,30720,935520,0.247368,4.7000,9.55,9.66,nan,
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,cond,main,20260822,cond_plain,15,0,0,0,0.249116917,0.011243459,0.259596442,0.244421916,0.254309959,0.019846,0.243909000,0.006487000,0.249069200,675012608,63184,631840,3072,30720,935520,0.247368,4.7000,9.50,9.62,nan,
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,cond,main,20260822,cond_structural,15,0,0,0,10.007883000,0.064667813,10.077365275,9.976646625,10.051267542,0.003728,9.849572000,0.039515000,9.879092600,675012608,63184,631840,3072,30720,935520,0.247368,4.7000,9.50,9.62,nan,
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,marg,main,20260822,marg_plain,15,0,0,0,0.243931792,0.018726291,0.262169992,0.238731084,0.251621834,0.026423,0.238915000,0.014008000,0.253716400,666193920,63184,631840,3072,30720,935520,0.247368,4.7000,10.10,9.68,nan,
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,marg,main,20260822,marg_structural,15,0,0,0,10.507475500,0.253644000,10.825381483,10.393146733,10.685882417,0.013930,10.268482000,0.172929000,10.484960400,666193920,63184,631840,3072,30720,935520,0.247368,4.7000,10.10,9.68,nan,
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,primitives,main,20260822,backward_sample,15,0,0,0,0.107346792,0.006113313,0.116802725,0.106027000,0.111414042,0.025092,0.106503000,0.004453000,0.112190200,363315200,63184,631840,3072,30720,935520,0.247368,4.7000,9.66,9.50,nan,
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,primitives,main,20260822,ffbs_complete,15,0,0,0,0.169233500,0.003889896,0.173771775,0.164988375,0.170389333,0.015957,0.166339000,0.003351000,0.168101000,363315200,63184,631840,3072,30720,935520,0.247368,4.7000,9.66,9.50,nan,
D/N16_J192_K10_A20_D24_full_s20260822,D,D_24,16,192,10,20,3,24,full,primitives,main,20260822,forward_batched,15,0,0,0,0.058486542,0.002217624,0.061641275,0.057700584,0.059768666,0.017680,0.057107000,0.001968000,0.061328800,363315200,63184,631840,3072,30720,935520,0.247368,4.7000,9.66,9.50,nan,
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,build,main,20260822,emission_build,13,1,1,0,37.987531416,0.106469166,38.134013892,37.960463084,38.066932250,0.001401,37.395947000,0.110038000,37.492263000,369692672,123280,1232800,3072,30720,1532640,0.247368,4.7000,10.22,9.66,nan,
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,build,main,20260822,emission_cache_hit,15,0,1,0,0.000610375,0.000046521,0.000687166,0.000606792,0.000652833,0.037715,0.000610000,0.000043000,0.000674600,369692672,123280,1232800,3072,30720,1532640,0.247368,4.7000,10.22,9.66,nan,
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,cond,main,20260822,cond_plain,15,0,1,0,0.307052625,0.011619458,0.319009133,0.300751958,0.312690726,0.019441,0.301893000,0.009788500,0.310517400,793489408,123280,1232800,3072,30720,1532640,0.247368,4.7000,9.96,9.99,nan,
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,cond,main,20260822,cond_structural,13,1,1,0,36.756655209,0.095953333,36.803561675,36.695332709,36.791286042,0.001305,36.146410000,0.063043000,36.204283200,793489408,123280,1232800,3072,30720,1532640,0.247368,4.7000,9.96,9.99,nan,
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,marg,main,20260822,marg_plain,15,0,1,0,0.303682500,0.015169562,0.317981817,0.296169791,0.313350000,0.028286,0.298888000,0.010279500,0.308185200,851419136,123280,1232800,3072,30720,1532640,0.247368,4.7000,9.99,9.67,nan,
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,marg,main,20260822,marg_structural,13,1,1,0,37.070470000,0.167082209,37.228174266,37.053667625,37.220749834,0.002254,36.485166000,0.145191000,36.581899800,851419136,123280,1232800,3072,30720,1532640,0.247368,4.7000,9.99,9.67,nan,
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,primitives,main,20260822,backward_sample,15,0,0,0,0.152706916,0.007640563,0.158758775,0.149536083,0.156605334,0.023146,0.150313000,0.006349500,0.152696200,402636800,123280,1232800,3072,30720,1532640,0.247368,4.7000,9.85,9.52,nan,
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,primitives,main,20260822,ffbs_complete,15,0,0,0,0.228555375,0.013870084,0.242350417,0.221746708,0.234709292,0.028358,0.221623000,0.009336500,0.231451400,402636800,123280,1232800,3072,30720,1532640,0.247368,4.7000,9.85,9.52,nan,
D/N16_J192_K10_A20_D48_full_s20260822,D,D_48,16,192,10,20,3,48,full,primitives,main,20260822,forward_batched,15,0,0,0,0.073218042,0.005239709,0.079126592,0.071111958,0.076935959,0.039772,0.071884000,0.003433500,0.076656200,402636800,123280,1232800,3072,30720,1532640,0.247368,4.7000,9.85,9.52,nan,
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,build,main,20260822,emission_build,15,0,0,0,0.250639792,0.002015813,0.252125350,0.249587083,0.251306667,0.003430,0.250464000,0.002021500,0.251919000,235446272,12064,120640,3072,30720,427200,0.247368,4.7000,1.71,1.65,nan,
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,build,main,20260822,emission_cache_hit,15,0,0,0,0.000220333,0.000012666,0.000232284,0.000215084,0.000227125,0.027325,0.000220000,0.000012000,0.000232000,235446272,12064,120640,3072,30720,427200,0.247368,4.7000,1.71,1.65,nan,
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,cond,main,20260822,cond_plain,15,0,0,0,0.042464750,0.000352479,0.042968400,0.042278750,0.042652750,0.004404,0.042464000,0.000342000,0.042910600,471674880,12064,120640,3072,30720,427200,0.247368,4.7000,1.90,1.84,nan,
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,cond,main,20260822,cond_structural,15,0,0,0,0.336397583,0.001595958,0.337293000,0.335558792,0.337049250,0.002215,0.336224000,0.001538000,0.337041200,471674880,12064,120640,3072,30720,427200,0.247368,4.7000,1.90,1.84,nan,
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,marg,main,20260822,marg_plain,15,0,0,0,0.041704083,0.000284791,0.041922484,0.041458208,0.041764875,0.003677,0.041641000,0.000277500,0.041889600,472039424,12064,120640,3072,30720,427200,0.247368,4.7000,1.84,1.71,nan,
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,marg,main,20260822,marg_structural,15,0,0,0,0.332432209,0.000835042,0.334232317,0.331886208,0.332722500,0.001258,0.332229000,0.000795000,0.333919600,472039424,12064,120640,3072,30720,427200,0.247368,4.7000,1.84,1.71,nan,
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,primitives,main,20260822,backward_sample,15,0,0,0,0.018557250,0.000296187,0.018763383,0.018355375,0.018688375,0.008972,0.018559000,0.000300500,0.018764000,251060224,12064,120640,3072,30720,427200,0.247368,4.7000,1.90,1.90,nan,
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,primitives,main,20260822,ffbs_complete,15,0,0,0,0.030508625,0.000437021,0.030748800,0.030184500,0.030679542,0.008113,0.030499000,0.000447000,0.030746600,251060224,12064,120640,3072,30720,427200,0.247368,4.7000,1.90,1.90,nan,
D/N16_J192_K10_A20_D6_full_s20260822,D,D_6,16,192,10,20,3,6,full,primitives,main,20260822,forward_batched,15,0,0,0,0.011800834,0.000371188,0.012122267,0.011689000,0.012013375,0.013744,0.011802000,0.000335500,0.012122400,251060224,12064,120640,3072,30720,427200,0.247368,4.7000,1.90,1.90,nan,
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,build,main,20260822,emission_build,5,1,0,0,44.558012334,0.070932083,44.623638783,44.451629834,44.651970250,0.002248,44.555178000,0.072199000,44.620680000,402935808,215824,2158240,3072,30720,2450400,0.247368,4.7000,1.86,1.40,nan,
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,build,main,20260822,emission_cache_hit,9,1,0,1,0.000264667,0.000025584,0.000288308,0.000250167,0.000279833,0.056044,0.000263000,0.000026000,0.000288200,402935808,215824,2158240,3072,30720,2450400,0.247368,4.7000,1.86,1.40,nan,
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,cond,main,20260822,cond_plain,5,1,0,0,0.176372083,0.002015125,0.178547617,0.167189416,0.178669583,0.032545,0.176367000,0.002012000,0.178534400,1152884736,215824,2158240,3072,30720,2450400,0.247368,4.7000,2.03,1.39,nan,
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,cond,main,20260822,cond_structural,5,1,0,0,44.914437708,0.063693958,44.955176808,44.830153584,44.966935125,0.001523,44.911514000,0.060473000,44.950808800,1152884736,215824,2158240,3072,30720,2450400,0.247368,4.7000,2.03,1.39,nan,
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,marg,main,20260822,marg_plain,5,1,0,0,0.173242416,0.001050167,0.174246875,0.164093958,0.174572042,0.030241,0.173244000,0.001044000,0.174242600,1241485312,215824,2158240,3072,30720,2450400,0.247368,4.7000,1.39,1.86,nan,
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,marg,main,20260822,marg_structural,5,1,0,0,45.055691250,0.012192625,45.083728208,44.880549375,45.101643958,0.002454,45.051126000,0.013936000,45.080800800,1241485312,215824,2158240,3072,30720,2450400,0.247368,4.7000,1.39,1.86,nan,
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,primitives,main,20260822,backward_sample,5,1,0,0,0.094929834,0.000302542,0.096396333,0.094523708,0.097366750,0.014974,0.094921000,0.000328000,0.096381800,442499072,215824,2158240,3072,30720,2450400,0.247368,4.7000,2.74,2.03,nan,
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,primitives,main,20260822,ffbs_complete,5,1,0,0,0.136687042,0.000717458,0.140460167,0.135681875,0.142972584,0.026669,0.136680000,0.000717000,0.140456200,442499072,215824,2158240,3072,30720,2450400,0.247368,4.7000,2.74,2.03,nan,
D/N16_J192_K10_A20_D96_full_s20260822,D,D_96,16,192,10,20,3,96,full,primitives,main,20260822,forward_batched,7,1,0,0,0.040465709,0.000258583,0.040681017,0.040348959,0.040680917,0.004102,0.040465000,0.000259500,0.040682400,442499072,215824,2158240,3072,30720,2450400,0.247368,4.7000,2.74,2.03,nan,
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,build,main,20260822,emission_build,5,1,0,0,5.516563208,0.011333834,5.553270959,5.430042500,5.572310375,0.012895,5.516261000,0.011408000,5.552844800,1685884928,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.52,1.48,nan,
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,build,main,20260822,emission_cache_hit,12,1,0,0,0.000246105,0.000021500,0.000271171,0.000239979,0.000264563,0.049945,0.000245000,0.000021750,0.000270900,1685884928,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.52,1.48,nan,
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,cond,main,20260822,cond_plain,5,1,0,0,0.528797208,0.006390458,0.542289550,0.522985500,0.550381834,0.025904,0.528766000,0.006388000,0.542259200,4995375104,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.41,1.43,nan,
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,cond,main,20260822,cond_structural,5,1,0,0,6.136875958,0.030849417,6.174939900,6.050382500,6.188601000,0.011261,6.105212000,0.029709000,6.153101400,4995375104,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.41,1.43,nan,
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,marg,main,20260822,marg_plain,21,0,0,0,0.529783584,0.125741416,0.800898708,0.525668458,0.574937500,0.046499,0.529756000,0.099399000,0.713710000,5131534336,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.32,1.52,nan,
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,marg,main,20260822,marg_structural,5,1,0,0,7.048392084,0.134419209,7.270720941,6.903746708,7.404514541,0.035524,6.938202000,0.084221000,7.054611600,5131534336,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.32,1.52,nan,
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,primitives,main,20260822,backward_sample,5,1,0,0,0.156720209,0.000705750,0.157508009,0.156314542,0.157727875,0.004509,0.156713000,0.000707000,0.157505000,3023478784,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.48,1.44,nan,
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,primitives,main,20260822,ffbs_complete,5,1,0,0,0.478875292,0.002234416,0.480152141,0.475779167,0.480981541,0.005432,0.478804000,0.002203000,0.480104600,3023478784,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.48,1.44,nan,
J/N16_J1024_K10_A20_D12_full_s20260822,J,J_1024,16,1024,10,20,3,12,full,primitives,main,20260822,forward_batched,5,1,0,0,0.319815292,0.000709584,0.320817400,0.318591084,0.321195500,0.004072,0.319809000,0.000698000,0.320800000,3023478784,162800,1628000,16384,163840,3264800,0.247368,4.7000,1.48,1.44,nan,
J/N16_J192_K10_A20_D12_full_s20260822,J,J_192,16,192,10,20,3,12,full,build,main,20260822,emission_build,15,0,0,0,1.017776916,0.021970417,1.040874800,1.014651250,1.038681792,0.011805,1.015901000,0.017568500,1.035030400,272707584,29680,296800,3072,30720,602400,0.247368,4.7000,2.14,2.85,nan,
J/N16_J192_K10_A20_D12_full_s20260822,J,J_192,16,192,10,20,3,12,full,build,main,20260822,emission_cache_hit,15,0,0,0,0.000238250,0.000014416,0.000251658,0.000233458,0.000250708,0.036201,0.000238000,0.000014500,0.000252600,272707584,29680,296800,3072,30720,602400,0.247368,4.7000,2.14,2.85,nan,
J/N16_J192_K10_A20_D12_full_s20260822,J,J_192,16,192,10,20,3,12,full,cond,main,20260822,cond_plain,15,0,0,0,0.061833833,0.000578896,0.062894109,0.061508458,0.062026250,0.004187,0.061725000,0.000561000,0.062721200,578506752,29680,296800,3072,30720,602400,0.247368,4.7000,2.70,2.76,nan,
